Id,init_name,last_name,first_name,affiliation,city,country
2067,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2068,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2069,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2070,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2071,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2072,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2073,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2074,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2075,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2076,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2077,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2078,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2079,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2080,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2081,DEEKS S G,DEEKS,STEVEN G,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2082,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2083,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2084,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2085,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2086,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2087,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2088,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2089,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2090,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2091,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2092,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2093,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2094,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2095,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2096,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2097,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2098,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2099,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2100,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2101,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2102,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2103,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2104,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2105,MARTIN J N,MARTIN,JEFFREY N,Univ Calif San Francisco,San Francisco,CA 94110 USA,
2106,JAQUET A,JAQUET,ANTOINE,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2107,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2108,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2109,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2110,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2111,JAQUET A,JAQUET,ANTOINE,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2112,ODUTOLA M,ODUTOLA,MICHAEL,,,,
2113,ODUTOLA M,ODUTOLA,MICHAEL,,,,
2114,ODUTOLA M,ODUTOLA,MICHAEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2115,ODUTOLA M,ODUTOLA,MICHAEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2116,ODUTOLA M,ODUTOLA,MICHAEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2117,ODUTOLA M,ODUTOLA,MICHAEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2118,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2119,EKOUEVI D K,EKOUEVI,DIDIER K,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2120,EKOUEVI D K,EKOUEVI,DIDIER K,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2121,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Lome  Dept Sante Publ  Fac Sci Sante,Lome,Togo,
2122,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Lome  Dept Sante Publ  Fac Sci Sante,Lome,Togo,
2123,EKOUEVI D K,EKOUEVI,DIDIER K,Univ Lome  Dept Sante Publ  Fac Sci Sante,Lome,Togo,
2124,TANON A,TANON,ARISTOPHANE,,,,
2125,TANON A,TANON,ARISTOPHANE,,,,
2126,TANON A,TANON,ARISTOPHANE,,,,
2127,TANON A,TANON,ARISTOPHANE,,,,
2128,TANON A,TANON,ARISTOPHANE,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2129,TANON A,TANON,ARISTOPHANE,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2130,OGA E,OGA,EMMANUEL,,,,
2131,OGA E,OGA,EMMANUEL,,,,
2132,OGA E,OGA,EMMANUEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2133,OGA E,OGA,EMMANUEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2134,OGA E,OGA,EMMANUEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2135,OGA E,OGA,EMMANUEL,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2136,AKAKPO J,AKAKPO,JOCELYN,,,,
2137,AKAKPO J,AKAKPO,JOCELYN,,,,
2138,AKAKPO J,AKAKPO,JOCELYN,,,,
2139,AKAKPO J,AKAKPO,JOCELYN,,,,
2140,AKAKPO J,AKAKPO,JOCELYN,,,,
2141,AKAKPO J,AKAKPO,JOCELYN,CHNU Cotonou  Ctr Prise Charge Personnes Vivant Avec VIH,Cotonou,Benin,
2142,CHARURAT M,CHARURAT,MANHATTAN,,,,
2143,CHARURAT M,CHARURAT,MANHATTAN,,,,
2144,CHARURAT M,CHARURAT,MANHATTAN,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2145,CHARURAT M,CHARURAT,MANHATTAN,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2146,CHARURAT M,CHARURAT,MANHATTAN,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2147,CHARURAT M,CHARURAT,MANHATTAN,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2148,ZANNOU M D,ZANNOU,MARCEL D,,,,
2149,ZANNOU M D,ZANNOU,MARCEL D,,,,
2150,ZANNOU M D,ZANNOU,MARCEL D,,,,
2151,ZANNOU M D,ZANNOU,MARCEL D,,,,
2152,ZANNOU M D,ZANNOU,MARCEL D,,,,
2153,ZANNOU M D,ZANNOU,MARCEL D,CHNU Cotonou  Ctr Prise Charge Personnes Vivant Avec VIH,Cotonou,Benin,
2154,EHOLIE S P,EHOLIE,SERGE P,,,,
2155,EHOLIE S P,EHOLIE,SERGE P,,,,
2156,EHOLIE S P,EHOLIE,SERGE P,,,,
2157,EHOLIE S P,EHOLIE,SERGE P,,,,
2158,EHOLIE S P,EHOLIE,SERGE P,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2159,EHOLIE S P,EHOLIE,SERGE P,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2160,SASCO A J,SASCO,ANNIE J,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2161,SASCO A J,SASCO,ANNIE J,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2162,SASCO A J,SASCO,ANNIE J,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2163,SASCO A J,SASCO,ANNIE J,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2164,SASCO A J,SASCO,ANNIE J,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2165,SASCO A J,SASCO,ANNIE J,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2166,BISSAGNENE E,BISSAGNENE,EMMANUEL,,,,
2167,BISSAGNENE E,BISSAGNENE,EMMANUEL,,,,
2168,BISSAGNENE E,BISSAGNENE,EMMANUEL,,,,
2169,BISSAGNENE E,BISSAGNENE,EMMANUEL,,,,
2170,BISSAGNENE E,BISSAGNENE,EMMANUEL,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2171,BISSAGNENE E,BISSAGNENE,EMMANUEL,CHU Treichville  SMIT,Abidjan,Cote Ivoire,
2172,ADEBAMOWO C,ADEBAMOWO,CLEMENT,,,,
2173,ADEBAMOWO C,ADEBAMOWO,CLEMENT,,,,
2174,ADEBAMOWO C,ADEBAMOWO,CLEMENT,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2175,ADEBAMOWO C,ADEBAMOWO,CLEMENT,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2176,ADEBAMOWO C,ADEBAMOWO,CLEMENT,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2177,ADEBAMOWO C,ADEBAMOWO,CLEMENT,Inst Human Virol Nigeria IHVN,Abuja,Nigeria,
2178,DABIS F,DABIS,FRANCOIS,Univ Bordeaux  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2179,DABIS F,DABIS,FRANCOIS,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2180,DABIS F,DABIS,FRANCOIS,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2181,DABIS F,DABIS,FRANCOIS,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2182,DABIS F,DABIS,FRANCOIS,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2183,DABIS F,DABIS,FRANCOIS,INSERM  ISPED  Ctr INSERM  Epidemiol Biostat U897,F-33000 Bordeaux,France,
2184,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2185,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2186,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2187,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2188,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2189,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2190,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2191,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2192,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2193,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2194,DENOEUDNDAM L,DENOEUDNDAM,LISE,,,,
2195,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2196,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2197,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2198,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2199,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2200,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2201,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2202,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2203,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2204,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2205,ZANNOU D M,ZANNOU,DJIMONMARCEL,,,,
2206,FOURCADE C,FOURCADE,CAMILLE,Inst Rech Dev  UMR 216,Paris,France,
2207,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2208,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2209,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2210,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2211,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2212,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2213,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2214,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2215,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2216,FOURCADE C,FOURCADE,CAMILLE,Univ Paris 05  Fac Pharm,Paris,France,
2217,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2218,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2219,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2220,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2221,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2222,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2223,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2224,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2225,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2226,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2227,TARONBROCARD C,TARONBROCARD,CLEMENT,,,,
2228,PORCHER R,PORCHER,RAPHAEL,,,,
2229,PORCHER R,PORCHER,RAPHAEL,,,,
2230,PORCHER R,PORCHER,RAPHAEL,,,,
2231,PORCHER R,PORCHER,RAPHAEL,,,,
2232,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2233,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2234,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2235,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2236,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2237,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2238,PORCHER R,PORCHER,RAPHAEL,Hop St Louis  INSERM  U717,Paris,France,
2239,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,
2240,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,
2241,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,
2242,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,
2243,ATADOKPEDE F,ATADOKPEDE,FELIX,,,,
2244,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2245,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2246,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2247,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2248,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2249,ATADOKPEDE F,ATADOKPEDE,FELIX,Hop Instruct Armees  Serv Med Interne,Cotonou,Benin,
2250,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2251,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2252,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2253,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2254,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2255,KOMONGUI D G,KOMONGUI,DIDIER G,,,,
2256,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Gynecol Serv,Cotonou,Benin,
2257,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Gynecol Serv,Cotonou,Benin,
2258,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Gynecol Serv,Cotonou,Benin,
2259,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Gynecol Serv,Cotonou,Benin,
2260,KOMONGUI D G,KOMONGUI,DIDIER G,Hop Mere & Enfant Lagune  Gynecol Serv,Cotonou,Benin,
2261,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2262,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2263,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2264,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2265,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2266,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2267,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2268,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2269,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2270,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2271,DOSSOUGBETE L,DOSSOUGBETE,LUCIEN,,,,
2272,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2273,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2274,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2275,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2276,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2277,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2278,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2279,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,,,,
2280,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,Hop Zone Suru Lere  Ctr Traitement Ambulatoire,Cotonou,Benin,
2281,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,Hop Zone Suru Lere  Ctr Traitement Ambulatoire,Cotonou,Benin,
2282,AFANGNIHOUN A,AFANGNIHOUN,ALDRIC,Hop Zone Suru Lere  Ctr Traitement Ambulatoire,Cotonou,Benin,
2283,NDAM N T,NDAM,NICAISE T,Inst Rech Dev  UMR 216,Paris,France,
2284,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2285,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2286,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2287,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2288,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2289,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2290,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2291,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2292,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2293,NDAM N T,NDAM,NICAISE T,Univ Paris 05  Fac Pharm,Paris,France,
2294,GIRARD P M,GIRARD,PIERREMARIE,,,,
2295,GIRARD P M,GIRARD,PIERREMARIE,,,,
2296,GIRARD P M,GIRARD,PIERREMARIE,,,,
2297,GIRARD P M,GIRARD,PIERREMARIE,,,,
2298,GIRARD P M,GIRARD,PIERREMARIE,,,,
2299,GIRARD P M,GIRARD,PIERREMARIE,,,,
2300,GIRARD P M,GIRARD,PIERREMARIE,,,,
2301,GIRARD P M,GIRARD,PIERREMARIE,,,,
2302,GIRARD P M,GIRARD,PIERREMARIE,,,,
2303,GIRARD P M,GIRARD,PIERREMARIE,,,,
2304,GIRARD P M,GIRARD,PIERREMARIE,,,,
2305,COT M,COT,MICHEL,Inst Rech Dev  UMR 216,Paris,France,
2306,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2307,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2308,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2309,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2310,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2311,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2312,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2313,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2314,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2315,COT M,COT,MICHEL,Univ Paris 05  Fac Pharm,Paris,France,
2316,AZONDEKON A,AZONDEKON,A,,,,
2317,AZONDEKON A,AZONDEKON,A,,,,
2318,AZONDEKON A,AZONDEKON,A,,,,
2319,AZONDEKON A,AZONDEKON,A,,,,
2320,AZONDEKON A,AZONDEKON,A,,,,
2321,AZONDEKON A,AZONDEKON,A,,,,
2322,AZONDEKON A,AZONDEKON,A,,,,
2323,AZONDEKON A,AZONDEKON,A,,,,
2324,AZONDEKON A,AZONDEKON,A,,,,
2325,AZONDEKON A,AZONDEKON,A,,,,
2326,AZONDEKON A,AZONDEKON,A,,,,
2327,AZONDEKON A,AZONDEKON,A,,,,
2328,AZONDEKON A,AZONDEKON,A,,,,
2329,AZONDEKON A,AZONDEKON,A,,,,
2330,AZONDEKON A,AZONDEKON,A,,,,
2331,AZONDEKON A,AZONDEKON,A,,,,
2332,AZONDEKON A,AZONDEKON,A,,,,
2333,AZONDEKON A,AZONDEKON,A,,,,
2334,AZONDEKON A,AZONDEKON,A,,,,
2335,AZONDEKON A,AZONDEKON,A,,,,
2336,AZONDEKON A,AZONDEKON,A,,,,
2337,AZONDEKON A,AZONDEKON,A,,,,
2338,AZONDEKON A,AZONDEKON,A,,,,
2339,AZONDEKON A,AZONDEKON,A,,,,
2340,AZONDEKON A,AZONDEKON,A,,,,
2341,AZONDEKON A,AZONDEKON,A,,,,
2342,AZONDEKON A,AZONDEKON,A,,,,
2343,AZONDEKON A,AZONDEKON,A,,,,
2344,AZONDEKON A,AZONDEKON,A,,,,
2345,AZONDEKON A,AZONDEKON,A,,,,
2346,AZONDEKON A,AZONDEKON,A,,,,
2347,AZONDEKON A,AZONDEKON,A,,,,
2348,AZONDEKON A,AZONDEKON,A,,,,
2349,AZONDEKON A,AZONDEKON,A,,,,
2350,AZONDEKON A,AZONDEKON,A,,,,
2351,AZONDEKON A,AZONDEKON,A,,,,
2352,AZONDEKON A,AZONDEKON,A,,,,
2353,AZONDEKON A,AZONDEKON,A,,,,
2354,AZONDEKON A,AZONDEKON,A,,,,
2355,AZONDEKON A,AZONDEKON,A,,,,
2356,AZONDEKON A,AZONDEKON,A,,,,
2357,AZONDEKON A,AZONDEKON,A,,,,
2358,AZONDEKON A,AZONDEKON,A,,,,
2359,AZONDEKON A,AZONDEKON,A,,,,
2360,AZONDEKON A,AZONDEKON,A,,,,
2361,AZONDEKON A,AZONDEKON,A,,,,
2362,AZONDEKON A,AZONDEKON,A,,,,
2363,AZONDEKON A,AZONDEKON,A,,,,
2364,AZONDEKON A,AZONDEKON,A,,,,
2365,AZONDEKON A,AZONDEKON,A,,,,
2366,AZONDEKON A,AZONDEKON,A,,,,
2367,AZONDEKON A,AZONDEKON,A,,,,
2368,AZONDEKON A,AZONDEKON,A,,,,
2369,AZONDEKON A,AZONDEKON,A,,,,
2370,AZONDEKON A,AZONDEKON,A,,,,
2371,AZONDEKON A,AZONDEKON,A,,,,
2372,AZONDEKON A,AZONDEKON,A,,,,
2373,AZONDEKON A,AZONDEKON,A,,,,
2374,AZONDEKON A,AZONDEKON,A,,,,
2375,AZONDEKON A,AZONDEKON,A,,,,
2376,AZONDEKON A,AZONDEKON,A,,,,
2377,AZONDEKON A,AZONDEKON,A,,,,
2378,AZONDEKON A,AZONDEKON,A,,,,
2379,AZONDEKON A,AZONDEKON,A,,,,
2380,AZONDEKON A,AZONDEKON,A,,,,
2381,AZONDEKON A,AZONDEKON,A,,,,
2382,AZONDEKON A,AZONDEKON,A,,,,
2383,AZONDEKON A,AZONDEKON,A,,,,
2384,AZONDEKON A,AZONDEKON,A,,,,
2385,AZONDEKON A,AZONDEKON,A,,,,
2386,AZONDEKON A,AZONDEKON,A,,,,
2387,AZONDEKON A,AZONDEKON,A,,,,
2388,AZONDEKON A,AZONDEKON,A,,,,
2389,AZONDEKON A,AZONDEKON,A,,,,
2390,AZONDEKON A,AZONDEKON,A,,,,
2391,AZONDEKON A,AZONDEKON,A,,,,
2392,AZONDEKON A,AZONDEKON,A,,,,
2393,AZONDEKON A,AZONDEKON,A,,,,
2394,AZONDEKON A,AZONDEKON,A,,,,
2395,AZONDEKON A,AZONDEKON,A,,,,
2396,AZONDEKON A,AZONDEKON,A,,,,
2397,AZONDEKON A,AZONDEKON,A,,,,
2398,AZONDEKON A,AZONDEKON,A,,,,
2399,BEHANZIN T,BEHANZIN,T,,,,
2400,BEHANZIN T,BEHANZIN,T,,,,
2401,BEHANZIN T,BEHANZIN,T,,,,
2402,BEHANZIN T,BEHANZIN,T,,,,
2403,BEHANZIN T,BEHANZIN,T,,,,
2404,BEHANZIN T,BEHANZIN,T,,,,
2405,BEHANZIN T,BEHANZIN,T,,,,
2406,BEHANZIN T,BEHANZIN,T,,,,
2407,BEHANZIN T,BEHANZIN,T,,,,
2408,BEHANZIN T,BEHANZIN,T,,,,
2409,BEHANZIN T,BEHANZIN,T,,,,
2410,BEHANZIN T,BEHANZIN,T,,,,
2411,BEHANZIN T,BEHANZIN,T,,,,
2412,BEHANZIN T,BEHANZIN,T,,,,
2413,BEHANZIN T,BEHANZIN,T,,,,
2414,BEHANZIN T,BEHANZIN,T,,,,
2415,BEHANZIN T,BEHANZIN,T,,,,
2416,BEHANZIN T,BEHANZIN,T,,,,
2417,BEHANZIN T,BEHANZIN,T,,,,
