True Id,Cluster ID,Id,init_name,last_name,first_name,full_name,norm_fname,norm_full_name,affiliation,city,country
26,26,879,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
26,26,996,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
26,26,1131,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
26,26,1132,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
26,26,1171,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
26,26,1172,LEROY V,LEROY,VALERIANE,LEROY VALERIANE,VALERIANE,LEROY VALERIANE,UNIV BORDEAUX,BORDEAUX,FRANCE
27,27,1256,LEBLANC R,LEBLANC,ROGER,LEBLANC ROGER,ROGER,LEBLANC ROGER,MCGILL UNIV RES INST CTR HLTH MONTREAL,PQ H3G 1A4,CANADA
27,27,1257,LEBLANC R,LEBLANC,ROGER,LEBLANC ROGER,ROGER,LEBLANC ROGER,MCGILL UNIV RES INST CTR HLTH MONTREAL,PQ H3G 1A4,CANADA
28,28,33,KOUMAKPAI S,KOUMAKPAI,SIKIRATOU,KOUMAKPAI SIKIRATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,28,34,KOUMAKPAI S,KOUMAKPAI,SIKIRATOU,KOUMAKPAI SIKIRATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,28,59,KOUMAKPAI S,KOUMAKPAI,SIKIRATOU,KOUMAKPAI SIKIRATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,28,487,KOUMAKPAI S,KOUMAKPAI,SIKIRATOU,KOUMAKPAI SIKIRATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,28,1169,KOUMAKPAI S,KOUMAKPAI,SIRIATOU,KOUMAKPAI SIRIATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,28,1170,KOUMAKPAI S,KOUMAKPAI,SIRIATOU,KOUMAKPAI SIRIATOU,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CTR NATL HOSP UNIV HUBERT K MAGA,COTONOU,BENIN
28,149,200,KOUMAKPAI S A,KOUMAKPAI,SIRIATOU A,KOUMAKPAI SIRIATOU A,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CHU NATL SERV PEDIAT,COTONOU,BENIN
28,149,201,KOUMAKPAI S A,KOUMAKPAI,SIRIATOU A,KOUMAKPAI SIRIATOU A,SIKIRATOU A,KOUMAKPAI SIKIRATOU A,CHU NATL SERV PEDIAT,COTONOU,BENIN
29,29,546,ARRIVE E,ARRIVE,ELISE,ARRIVE ELISE,ELISE,ARRIVE ELISE,UNIV BORDEAUX 2 INSERM ISPED U593,F-33076 BORDEAUX,FRANCE
29,29,869,ARRIVE E,ARRIVE,ELISE,ARRIVE ELISE,ELISE,ARRIVE ELISE,UNIV BORDEAUX 2 INSERM ISPED U593,F-33076 BORDEAUX,FRANCE
30,30,35,NEWMAN J,NEWMAN,JAMIE,NEWMAN JAMIE,JAMIE,NEWMAN JAMIE,RTI INT BIOSTAT & EPIDEMIOL,RES TRIANGLE PK,USA
30,30,36,NEWMAN J,NEWMAN,JAMIE,NEWMAN JAMIE,JAMIE,NEWMAN JAMIE,RTI INT BIOSTAT & EPIDEMIOL,RES TRIANGLE PK,USA
31,31,548,TIMWESIGYE N,TIMWESIGYE,NATHAN,TIMWESIGYE NATHAN,NATHAN,TIMWESIGYE NATHAN,AFRICAN NETWORK CARE CHILDREN AFFECTED AIDS,KAMPALA,UGANDA
31,31,549,TIMWESIGYE N,TIMWESIGYE,NATHAN,TIMWESIGYE NATHAN,NATHAN,TIMWESIGYE NATHAN,AFRICAN NETWORK CARE CHILDREN AFFECTED AIDS,KAMPALA,UGANDA
32,32,37,VAN RIE A,VAN RIE,ANNELIES,VAN RIE ANNELIES,ANNELIES,VAN RIE ANNELIES,UNIV N CAROLINA DEPT EPIDEMIOL,CHAPEL HILL,USA
32,32,38,VAN RIE A,VAN RIE,ANNELIES,VAN RIE ANNELIES,ANNELIES,VAN RIE ANNELIES,UNIV N CAROLINA DEPT EPIDEMIOL,CHAPEL HILL,USA
33,33,550,BRINKHOF M W G,BRINKHOF,MARTIN W G,BRINKHOF MARTIN W G,MARTIN W G,BRINKHOF MARTIN W G,UNIV BERN DEPT SOCIAL & PREVENT MED,CH-3012 BERN,SWITZERLAND
33,33,551,BRINKHOF M W G,BRINKHOF,MARTIN W G,BRINKHOF MARTIN W G,MARTIN W G,BRINKHOF MARTIN W G,UNIV BERN DEPT SOCIAL & PREVENT MED,CH-3012 BERN,SWITZERLAND
34,34,39,CHAMBERLAND A,CHAMBERLAND,ANNIE,CHAMBERLAND ANNIE,ANNIE,CHAMBERLAND ANNIE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
34,34,91,CHAMBERLAND A,CHAMBERLAND,ANNIE,CHAMBERLAND ANNIE,ANNIE,CHAMBERLAND ANNIE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
34,34,92,CHAMBERLAND A,CHAMBERLAND,ANNIE,CHAMBERLAND ANNIE,ANNIE,CHAMBERLAND ANNIE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
35,35,40,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,88,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,89,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,90,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,726,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,776,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,777,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,931,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
35,35,968,DIABATE S,DIABATE,SOULEYMANE,DIABATE SOULEYMANE,SOULEYMANE,DIABATE SOULEYMANE,CHA UNIV QUEBEC CTR RECH FRQS CHA UNITE RECH SANTE POPULAT QUEBEC CITY,PQ,CANADA
36,36,41,SYLLA M,SYLLA,MOHAMED,SYLLA MOHAMED,MOHAMED,SYLLA MOHAMED,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
36,36,865,SYLLA M,SYLLA,M,SYLLA M,MOHAMED,SYLLA MOHAMED,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
36,36,866,SYLLA M,SYLLA,M,SYLLA M,MOHAMED,SYLLA MOHAMED,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
37,37,42,ANAGOUNOU S,ANAGOUNOU,SEVERIN,ANAGOUNOU SEVERIN,SEVERIN,ANAGOUNOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,43,ANAGOUNOU S,ANAGOUNOU,SEVERIN,ANAGOUNOU SEVERIN,SEVERIN,ANAGOUNOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,135,ANAGONOU S,ANAGONOU,S,ANAGONOU S,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,392,ANAGONOU S,ANAGONOU,SEVERIN,ANAGONOU SEVERIN,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,393,ANAGONOU S,ANAGONOU,SEVERIN,ANAGONOU SEVERIN,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,394,ANAGONOU S,ANAGONOU,SEVERIN,ANAGONOU SEVERIN,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,736,ANAGONOU S,ANAGONOU,S,ANAGONOU S,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,779,ANAGONOU S,ANAGONOU,SEVERIN,ANAGONOU SEVERIN,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,1038,ANAGONOU S,ANAGONOU,S,ANAGONOU S,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
37,37,1039,ANAGONOU S,ANAGONOU,S,ANAGONOU S,SEVERIN,ANAGONOU SEVERIN,CTR NATL HOSP UNIV,COTONOU,BENIN
38,38,44,GERALDO N,GERALDO,NASSIROU,GERALDO NASSIROU,NASSIROU,GERALDO NASSIROU,CTR SANTE COTONOU I DISPENSAIRE IST,COTONOU,BENIN
38,38,45,GERALDO N,GERALDO,NASSIROU,GERALDO NASSIROU,NASSIROU,GERALDO NASSIROU,CTR SANTE COTONOU I DISPENSAIRE IST,COTONOU,BENIN
38,38,86,GERALDO N,GERALDO,N,GERALDO N,NASSIROU,GERALDO NASSIROU,CTR SANTE COTONOU I DISPENSAIRE IST,COTONOU,BENIN
39,39,558,BOULLE A,BOULLE,ANDREW,BOULLE ANDREW,ANDREW,BOULLE ANDREW,KHAYELITSHA HOSP,CAPE TOWN,SOUTH AFRICA
39,39,559,BOULLE A,BOULLE,ANDREW,BOULLE ANDREW,ANDREW,BOULLE ANDREW,KHAYELITSHA HOSP,CAPE TOWN,SOUTH AFRICA
39,39,883,BOULLE A,BOULLE,ANDREW,BOULLE ANDREW,ANDREW,BOULLE ANDREW,KHAYELITSHA HOSP,CAPE TOWN,SOUTH AFRICA
40,40,48,LABBE A C,LABBE,ANNIECLAUDE,LABBE ANNIECLAUDE,ANNIECLAUDE,LABBE ANNIECLAUDE,,,
40,40,112,LABBE A C,LABBE,AC,LABBE AC,ANNIECLAUDE,LABBE ANNIECLAUDE,,,
41,41,49,WOROBEY M,WOROBEY,MICHAEL,WOROBEY MICHAEL,MICHAEL,WOROBEY MICHAEL,UNIV ARIZONA DEPT ECOL & EVOLUTIONARY BIOL,TUCSON,AZ USA
41,41,50,WOROBEY M,WOROBEY,MICHAEL,WOROBEY MICHAEL,MICHAEL,WOROBEY MICHAEL,UNIV ARIZONA DEPT ECOL & EVOLUTIONARY BIOL,TUCSON,AZ USA
42,42,562,KARIYO P,KARIYO,PIERRE,KARIYO PIERRE,PIERRE,KARIYO PIERRE,ANSS,BUJUMBURA,BURUNDI
42,42,563,KARIYO P,KARIYO,PIERRE,KARIYO PIERRE,PIERRE,KARIYO PIERRE,ANSS,BUJUMBURA,BURUNDI
43,43,51,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,52,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,53,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,54,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,85,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,102,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,103,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,358,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,359,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,386,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,544,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,545,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,673,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,690,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,702,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,731,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,739,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,782,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,783,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,794,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,849,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,900,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,901,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,910,ALARY M,ALARY,M,ALARY M,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,941,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,953,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,961,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,962,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,972,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
43,43,973,ALARY M,ALARY,MICHEL,ALARY MICHEL,MICHEL,ALARY MICHEL,UNIV LAVAL QUEBEC CITY,PQ,CANADA
44,44,513,DRYLEWICZ J,DRYLEWICZ,JULIA,DRYLEWICZ JULIA,JULIA,DRYLEWICZ JULIA,INSERM U897,F-33076 BORDEAUX,FRANCE
44,44,514,DRYLEWICZ J,DRYLEWICZ,JULIA,DRYLEWICZ JULIA,JULIA,DRYLEWICZ JULIA,INSERM U897,F-33076 BORDEAUX,FRANCE
45,45,1077,DELAMOU A,DELAMOU,ALEXANDRE,DELAMOU ALEXANDRE,ALEXANDRE,DELAMOU ALEXANDRE,CTR NATL FORMAT & RECH SANTE RURALE MAFERINYAH,FORECARIAH,GUINEA
45,45,1078,DELAMOU A,DELAMOU,ALEXANDRE,DELAMOU ALEXANDRE,ALEXANDRE,DELAMOU ALEXANDRE,CTR NATL FORMAT & RECH SANTE RURALE MAFERINYAH,FORECARIAH,GUINEA
45,45,1079,DELAMOU A,DELAMOU,ALEXANDRE,DELAMOU ALEXANDRE,ALEXANDRE,DELAMOU ALEXANDRE,CTR NATL FORMAT & RECH SANTE RURALE MAFERINYAH,FORECARIAH,GUINEA
46,46,55,TREMBLAY C,TREMBLAY,CECILE,TREMBLAY CECILE,CECILE,TREMBLAY CECILE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
46,46,56,TREMBLAY C,TREMBLAY,CECILE,TREMBLAY CECILE,CECILE,TREMBLAY CECILE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
46,46,100,TREMBLAY C,TREMBLAY,CECILE,TREMBLAY CECILE,CECILE,TREMBLAY CECILE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
46,46,101,TREMBLAY C,TREMBLAY,CECILE,TREMBLAY CECILE,CECILE,TREMBLAY CECILE,CTR HOSP UNIV MONTREAL CRCHUM CTR RECH MONTREAL,PQ,CANADA
47,47,1080,VAN DER VEKEN K,VAN DER VEKEN,KAREN,VAN DER VEKEN KAREN,KAREN,VAN DER VEKEN KAREN,INST TROP MED WOMAN & CHILD HLTH RES CTR 155 NATIONALSTR,B-2000 ANTWERP,BELGIUM
47,47,1081,VAN DER VEKEN K,VAN DER VEKEN,KAREN,VAN DER VEKEN KAREN,KAREN,VAN DER VEKEN KAREN,INST TROP MED WOMAN & CHILD HLTH RES CTR 155 NATIONALSTR,B-2000 ANTWERP,BELGIUM
48,48,57,JESSON J,JESSON,JULIE,JESSON JULIE,JULIE,JESSON JULIE,UNIV BORDEAUX CTR INSERM EPIDEMIOL BIOSTAT U897 ISPED,BORDEAUX,FRANCE
48,48,58,JESSON J,JESSON,JULIE,JESSON JULIE,JULIE,JESSON JULIE,UNIV BORDEAUX CTR INSERM EPIDEMIOL BIOSTAT U897 ISPED,BORDEAUX,FRANCE
48,48,1097,JESSON J,JESSON,JULIE,JESSON JULIE,JULIE,JESSON JULIE,UNIV BORDEAUX CTR INSERM EPIDEMIOL BIOSTAT U897 ISPED,BORDEAUX,FRANCE
48,48,1098,JESSON J,JESSON,JULIE,JESSON JULIE,JULIE,JESSON JULIE,UNIV BORDEAUX CTR INSERM EPIDEMIOL BIOSTAT U897 ISPED,BORDEAUX,FRANCE
49,49,570,NAMALE L,NAMALE,LETICIA,NAMALE LETICIA,LETICIA,NAMALE LETICIA,ANECCA,KAMPALA,UGANDA
49,49,571,NAMALE L,NAMALE,LETICIA,NAMALE LETICIA,LETICIA,NAMALE LETICIA,ANECCA,KAMPALA,UGANDA
50,50,60,DIAGNE N R,DIAGNE,NDEYE R,DIAGNE NDEYE R,NDEYE R,DIAGNE NDEYE R,HOP ENFANTS ALBERT ROYER,DAKAR,SENEGAL
50,50,61,DIAGNE N R,DIAGNE,NDEYE R,DIAGNE NDEYE R,NDEYE R,DIAGNE NDEYE R,HOP ENFANTS ALBERT ROYER,DAKAR,SENEGAL
51,51,1085,OUEDRAOGO M,OUEDRAOGO,MOCTAR,OUEDRAOGO MOCTAR,MOCTAR,OUEDRAOGO MOCTAR,AGENCE FORMAT RECH & EXPERTISE SANTE AFRIQUE 773 RUE GUILLAUME OUEDRAOGO,BOBO DIOULASSO,BURKINA FASO
51,51,1086,OUEDRAOGO M,OUEDRAOGO,MOCTAR,OUEDRAOGO MOCTAR,MOCTAR,OUEDRAOGO MOCTAR,AGENCE FORMAT RECH & EXPERTISE SANTE AFRIQUE 773 RUE GUILLAUME OUEDRAOGO,BOBO DIOULASSO,BURKINA FASO
52,52,63,KOUETA F,KOUETA,FLA,KOUETA FLA,FLA,KOUETA FLA,CHU CHARLES GAULLE HOP PEDIAT,OUAGADOUGOU,BURKINA FASO
52,52,64,KOUETA F,KOUETA,FLA,KOUETA FLA,FLA,KOUETA FLA,CHU CHARLES GAULLE HOP PEDIAT,OUAGADOUGOU,BURKINA FASO
52,52,197,KOUETA F,KOUETA,FLA,KOUETA FLA,FLA,KOUETA FLA,CHU CHARLES GAULLE HOP PEDIAT,OUAGADOUGOU,BURKINA FASO
52,52,489,KOUETA F,KOUETA,FLA,KOUETA FLA,FLA,KOUETA FLA,CHU CHARLES GAULLE HOP PEDIAT,OUAGADOUGOU,BURKINA FASO
52,52,981,KOUETA F,KOUETA,FLA,KOUETA FLA,FLA,KOUETA FLA,CHU CHARLES GAULLE HOP PEDIAT,OUAGADOUGOU,BURKINA FASO
53,53,65,AKA A,AKA,ADDI,AKA ADDI,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
53,53,66,AKA A,AKA,ADDI,AKA ADDI,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
53,54,1167,AKA E A,AKA,EDMOND A,AKA EDMOND A,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
53,54,1168,AKA E A,AKA,EDMOND A,AKA EDMOND A,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
53,55,986,AKA E,AKA,EDMOND,AKA EDMOND,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
53,55,987,AKA E,AKA,EDMOND,AKA EDMOND,EDMOND ADDI,AKA EDMOND ADDI,CTR PRISE CHARGE RECH & FORMAT CEPREF,ABIDJAN,COTE IVOIRE
54,260,430,ZINSOU C,ZINSOU,CYPRIEN,ZINSOU CYPRIEN,CYPRIEN,ZINSOU CYPRIEN,POPULAT SERV INT,COTONOU,BENIN
54,260,431,ZINSOU C,ZINSOU,CYPRIEN,ZINSOU CYPRIEN,CYPRIEN,ZINSOU CYPRIEN,POPULAT SERV INT,COTONOU,BENIN
56,56,578,KOUDOUKPO C,KOUDOUKPO,C,KOUDOUKPO C,C,KOUDOUKPO C,TEACHING HOSP PARAKOU DEPT DERMATOL VENEREOL,PARAKOU,BENIN
56,56,579,KOUDOUKPO C,KOUDOUKPO,C,KOUDOUKPO C,C,KOUDOUKPO C,TEACHING HOSP PARAKOU DEPT DERMATOL VENEREOL,PARAKOU,BENIN
57,57,1091,DIADHIOU M,DIADHIOU,MOHAMED,DIADHIOU MOHAMED,MOHAMED,DIADHIOU MOHAMED,MATERNITE HOP ARISTIDE LE DANTEC CTR REG FORMAT RECH & PLAIDOYER SANTE REPROD,DAKAR,SENEGAL
57,57,1092,DIADHIOU M,DIADHIOU,MOHAMED,DIADHIOU MOHAMED,MOHAMED,DIADHIOU MOHAMED,MATERNITE HOP ARISTIDE LE DANTEC CTR REG FORMAT RECH & PLAIDOYER SANTE REPROD,DAKAR,SENEGAL
58,58,68,DICKO F,DICKO,FATOUMATA,DICKO FATOUMATA,FATOUMATA,DICKO FATOUMATA,HOP GABRIEL TOURE,BAMAKO,MALI
58,58,69,DICKO F,DICKO,FATOUMATA,DICKO FATOUMATA,FATOUMATA,DICKO FATOUMATA,HOP GABRIEL TOURE,BAMAKO,MALI
58,58,483,DICKO F,DICKO,FATOUMATA,DICKO FATOUMATA,FATOUMATA,DICKO FATOUMATA,HOP GABRIEL TOURE,BAMAKO,MALI
58,58,822,DICKO F,DICKO,FATOUMATA,DICKO FATOUMATA,FATOUMATA,DICKO FATOUMATA,HOP GABRIEL TOURE,BAMAKO,MALI
59,59,581,YEDOMON H G,YEDOMON,H G,YEDOMON H G,H G,YEDOMON H G,NATL TEACHING HOSP HUBERT KOUTOUKOU MAGA DEPT DERMATOL VENEREOL,COTONOU,BENIN
59,59,582,YEDOMON H G,YEDOMON,H G,YEDOMON H G,H G,YEDOMON H G,NATL TEACHING HOSP HUBERT KOUTOUKOU MAGA DEPT DERMATOL VENEREOL,COTONOU,BENIN
60,60,70,KOUAKOU K,KOUAKOU,KOUADIO,KOUAKOU KOUADIO,KOUADIO,KOUAKOU KOUADIO,CIRBA,ABIDJAN,COTE IVOIRE
60,60,71,KOUAKOU K,KOUAKOU,KOUADIO,KOUAKOU KOUADIO,KOUADIO,KOUAKOU KOUADIO,CIRBA,ABIDJAN,COTE IVOIRE
60,223,829,KOUADIO K,KOUADIO,KOUAKOU,KOUADIO KOUAKOU,KOUAKOU,KOUADIO KOUAKOU,CIRBA,ABIDJAN,COTE IVOIRE
60,223,830,KOUADIO K,KOUADIO,KOUAKOU,KOUADIO KOUAKOU,KOUAKOU,KOUADIO KOUAKOU,CIRBA,ABIDJAN,COTE IVOIRE
61,61,97,MASSINGALOEMBE M,MASSINGALOEMBE,MARGUERITE,MASSINGALOEMBE MARGUERITE,MARGUERITE,MASSINGALOEMBE MARGUERITE,,,
61,61,906,MASSINGALOEMBE M,MASSINGALOEMBE,M,MASSINGALOEMBE M,MARGUERITE,MASSINGALOEMBE MARGUERITE,,,
63,63,74,RENNER L,RENNER,LORNA,RENNER LORNA,LORNA,RENNER LORNA,KORLE BU HOSP,ACCRA,GHANA
63,63,75,RENNER L,RENNER,LORNA,RENNER LORNA,LORNA,RENNER LORNA,KORLE BU HOSP,ACCRA,GHANA
63,63,496,RENNER L,RENNER,LORNA,RENNER LORNA,LORNA,RENNER LORNA,KORLE BU HOSP,ACCRA,GHANA
63,63,831,RENNER L,RENNER,LORNA,RENNER LORNA,LORNA,RENNER LORNA,KORLE BU HOSP,ACCRA,GHANA
64,64,1099,MASSON D,MASSON,DAVID,MASSON DAVID,DAVID,MASSON DAVID,GROWING PROGRAMME SIDACT & INITIAT DEV,PARIS,FRANCE
64,64,1100,MASSON D,MASSON,DAVID,MASSON DAVID,DAVID,MASSON DAVID,GROWING PROGRAMME SIDACT & INITIAT DEV,PARIS,FRANCE
